anchor_id,positive_id,negative_id
FIG_00015757,FIG_00015762,FIG_00021821
FIG_00015757,FIG_00015762,FIG_00029410
FIG_00015757,FIG_00015762,FIG_00024163
FIG_00015757,FIG_00015762,FIG_00030951
FIG_00015757,FIG_00015762,FIG_00016021
FIG_00015757,FIG_00015763,FIG_00021821
FIG_00015757,FIG_00015763,FIG_00029410
FIG_00015757,FIG_00015763,FIG_00024163
FIG_00015757,FIG_00015763,FIG_00030951
FIG_00015757,FIG_00015763,FIG_00016021
FIG_00011687,FIG_00011688,FIG_00033676
FIG_00011687,FIG_00011688,FIG_00017925
FIG_00011687,FIG_00011688,FIG_00031018
FIG_00011687,FIG_00011688,FIG_00029420
FIG_00011687,FIG_00011688,FIG_00028712
FIG_00031758,FIG_00031765,FIG_00031762
FIG_00031758,FIG_00031765,FIG_00031763
FIG_00031758,FIG_00031765,FIG_00031760
FIG_00031758,FIG_00031765,FIG_00031759
FIG_00031758,FIG_00031765,FIG_00032607
FIG_00008679,FIG_00008683,FIG_00009167
FIG_00008679,FIG_00008683,FIG_00010712
FIG_00008679,FIG_00008683,FIG_00025214
FIG_00008679,FIG_00008683,FIG_00010696
FIG_00008679,FIG_00008683,FIG_00008680
FIG_00033704,FIG_00033710,FIG_00033709
FIG_00033704,FIG_00033710,FIG_00033705
FIG_00005241,FIG_00005242,FIG_00032580
FIG_00005241,FIG_00005242,FIG_00032582
FIG_00005241,FIG_00005242,FIG_00022862
FIG_00005241,FIG_00005242,FIG_00008345
FIG_00005241,FIG_00005242,FIG_00031727
FIG_00031338,FIG_00031340,FIG_00031339
FIG_00028972,FIG_00028973,FIG_00029095
FIG_00028972,FIG_00028973,FIG_00032467
FIG_00028972,FIG_00028973,FIG_00031246
FIG_00008615,FIG_00008617,FIG_00032129
FIG_00008615,FIG_00008617,FIG_00031362
FIG_00008615,FIG_00008617,FIG_00018045
FIG_00008615,FIG_00008617,FIG_00009354
FIG_00008615,FIG_00008617,FIG_00030218
FIG_00008615,FIG_00008616,FIG_00032129
FIG_00008615,FIG_00008616,FIG_00031362
FIG_00008615,FIG_00008616,FIG_00018045
FIG_00008615,FIG_00008616,FIG_00009354
FIG_00008615,FIG_00008616,FIG_00030218
FIG_00008615,FIG_00008618,FIG_00032129
FIG_00008615,FIG_00008618,FIG_00031362
FIG_00008615,FIG_00008618,FIG_00018045
FIG_00008615,FIG_00008618,FIG_00009354
FIG_00008615,FIG_00008618,FIG_00030218
FIG_00008466,FIG_00008467,FIG_00031274
FIG_00008466,FIG_00008467,FIG_00009553
FIG_00008466,FIG_00008467,FIG_00010761
FIG_00008466,FIG_00008467,FIG_00008472
FIG_00008466,FIG_00008467,FIG_00019532
FIG_00008466,FIG_00008471,FIG_00031274
FIG_00008466,FIG_00008471,FIG_00009553
FIG_00008466,FIG_00008471,FIG_00010761
FIG_00008466,FIG_00008471,FIG_00008472
FIG_00008466,FIG_00008471,FIG_00019532
FIG_00033560,FIG_00033561,FIG_00034855
FIG_00033560,FIG_00033561,FIG_00034854
FIG_00021353,FIG_00021354,FIG_00021893
FIG_00021353,FIG_00021354,FIG_00030388
FIG_00021353,FIG_00021354,FIG_00027694
FIG_00021353,FIG_00021354,FIG_00022515
FIG_00021353,FIG_00021354,FIG_00027709
FIG_00026931,FIG_00026932,FIG_00034603
FIG_00006488,FIG_00006496,FIG_00006493
FIG_00006488,FIG_00006496,FIG_00009217
FIG_00006488,FIG_00006496,FIG_00006491
FIG_00006488,FIG_00006496,FIG_00009567
FIG_00006488,FIG_00006496,FIG_00013716
FIG_00007989,FIG_00007990,FIG_00022982
FIG_00007989,FIG_00007990,FIG_00028719
FIG_00007989,FIG_00007990,FIG_00014146
FIG_00007989,FIG_00007990,FIG_00030977
FIG_00007989,FIG_00007990,FIG_00031540
FIG_00031994,FIG_00031998,FIG_00034557
FIG_00031994,FIG_00031998,FIG_00034244
FIG_00031994,FIG_00031997,FIG_00034557
FIG_00031994,FIG_00031997,FIG_00034244
FIG_00031994,FIG_00031996,FIG_00034557
FIG_00031994,FIG_00031996,FIG_00034244
FIG_00003413,FIG_00003419,FIG_00031091
FIG_00003413,FIG_00003419,FIG_00017766
FIG_00003413,FIG_00003419,FIG_00024853
FIG_00003413,FIG_00003419,FIG_00016974
FIG_00003413,FIG_00003419,FIG_00011392
FIG_00003413,FIG_00003414,FIG_00031091
FIG_00003413,FIG_00003414,FIG_00017766
FIG_00003413,FIG_00003414,FIG_00024853
FIG_00003413,FIG_00003414,FIG_00016974
FIG_00003413,FIG_00003414,FIG_00011392
FIG_00003413,FIG_00003421,FIG_00031091
FIG_00003413,FIG_00003421,FIG_00017766
FIG_00003413,FIG_00003421,FIG_00024853
FIG_00003413,FIG_00003421,FIG_00016974
FIG_00003413,FIG_00003421,FIG_00011392
FIG_00010539,FIG_00010543,FIG_00034172
FIG_00010539,FIG_00010543,FIG_00029313
FIG_00010539,FIG_00010543,FIG_00018405
FIG_00010539,FIG_00010543,FIG_00021905
FIG_00010539,FIG_00010543,FIG_00020092
FIG_00001684,FIG_00001687,FIG_00011248
FIG_00001684,FIG_00001687,FIG_00010558
FIG_00001684,FIG_00001687,FIG_00011781
FIG_00001684,FIG_00001687,FIG_00010826
FIG_00001684,FIG_00001688,FIG_00011248
FIG_00001684,FIG_00001688,FIG_00010558
FIG_00001684,FIG_00001688,FIG_00011781
FIG_00001684,FIG_00001688,FIG_00010826
FIG_00010340,FIG_00010343,FIG_00025734
FIG_00010340,FIG_00010343,FIG_00011257
FIG_00010340,FIG_00010343,FIG_00025382
FIG_00010340,FIG_00010342,FIG_00025734
FIG_00010340,FIG_00010342,FIG_00011257
FIG_00010340,FIG_00010342,FIG_00025382
FIG_00010340,FIG_00010341,FIG_00025734
FIG_00010340,FIG_00010341,FIG_00011257
FIG_00010340,FIG_00010341,FIG_00025382
FIG_00033115,FIG_00033137,FIG_00034645
FIG_00033115,FIG_00033137,FIG_00033123
FIG_00033115,FIG_00033137,FIG_00033118
FIG_00033115,FIG_00033137,FIG_00033136
FIG_00033115,FIG_00033137,FIG_00033156
FIG_00006366,FIG_00006371,FIG_00006370
FIG_00006366,FIG_00006371,FIG_00030161
FIG_00006366,FIG_00006371,FIG_00025139
FIG_00006366,FIG_00006371,FIG_00017661
FIG_00006366,FIG_00006371,FIG_00025138
FIG_00009891,FIG_00009892,FIG_00032201
FIG_00009891,FIG_00009892,FIG_00032582
FIG_00009891,FIG_00009892,FIG_00032203
FIG_00009891,FIG_00009892,FIG_00032579
FIG_00009891,FIG_00009892,FIG_00033580
FIG_00009891,FIG_00009893,FIG_00032201
FIG_00009891,FIG_00009893,FIG_00032582
FIG_00009891,FIG_00009893,FIG_00032203
FIG_00009891,FIG_00009893,FIG_00032579
FIG_00009891,FIG_00009893,FIG_00033580
FIG_00028398,FIG_00028400,FIG_00030581
FIG_00028398,FIG_00028400,FIG_00032847
FIG_00028398,FIG_00028400,FIG_00028763
FIG_00028398,FIG_00028403,FIG_00030581
FIG_00028398,FIG_00028403,FIG_00032847
FIG_00028398,FIG_00028403,FIG_00028763
FIG_00028398,FIG_00028399,FIG_00030581
FIG_00028398,FIG_00028399,FIG_00032847
FIG_00028398,FIG_00028399,FIG_00028763
FIG_00025237,FIG_00025238,FIG_00034682
FIG_00025237,FIG_00025238,FIG_00028069
FIG_00025237,FIG_00025240,FIG_00034682
FIG_00025237,FIG_00025240,FIG_00028069
FIG_00007914,FIG_00007946,FIG_00029052
FIG_00007914,FIG_00007946,FIG_00028520
FIG_00007914,FIG_00007946,FIG_00011586
FIG_00007914,FIG_00007946,FIG_00019469
FIG_00007914,FIG_00007946,FIG_00019378
FIG_00003661,FIG_00003663,FIG_00024577
FIG_00003661,FIG_00003663,FIG_00022634
FIG_00003661,FIG_00003663,FIG_00032888
FIG_00003661,FIG_00003663,FIG_00012066
FIG_00003661,FIG_00003663,FIG_00028645
FIG_00003661,FIG_00003662,FIG_00024577
FIG_00003661,FIG_00003662,FIG_00022634
FIG_00003661,FIG_00003662,FIG_00032888
FIG_00003661,FIG_00003662,FIG_00012066
FIG_00003661,FIG_00003662,FIG_00028645
FIG_00003661,FIG_00003664,FIG_00024577
FIG_00003661,FIG_00003664,FIG_00022634
FIG_00003661,FIG_00003664,FIG_00032888
FIG_00003661,FIG_00003664,FIG_00012066
FIG_00003661,FIG_00003664,FIG_00028645
FIG_00023438,FIG_00023441,FIG_00025466
FIG_00023438,FIG_00023441,FIG_00029718
FIG_00023438,FIG_00023441,FIG_00023921
FIG_00022452,FIG_00022453,FIG_00031382
FIG_00022452,FIG_00022453,FIG_00029064
FIG_00022452,FIG_00022453,FIG_00027661
FIG_00022452,FIG_00022453,FIG_00027660
FIG_00022452,FIG_00022453,FIG_00030383
FIG_00027483,FIG_00027487,FIG_00031029
FIG_00027483,FIG_00027487,FIG_00032860
FIG_00027483,FIG_00027487,FIG_00031391
FIG_00027483,FIG_00027487,FIG_00031031
FIG_00027483,FIG_00027487,FIG_00032861
FIG_00027483,FIG_00027485,FIG_00031029
FIG_00027483,FIG_00027485,FIG_00032860
FIG_00027483,FIG_00027485,FIG_00031391
FIG_00027483,FIG_00027485,FIG_00031031
FIG_00027483,FIG_00027485,FIG_00032861
FIG_00027483,FIG_00027484,FIG_00031029
FIG_00027483,FIG_00027484,FIG_00032860
FIG_00027483,FIG_00027484,FIG_00031391
FIG_00027483,FIG_00027484,FIG_00031031
FIG_00027483,FIG_00027484,FIG_00032861
FIG_00008151,FIG_00008153,FIG_00013258
FIG_00008151,FIG_00008153,FIG_00029543
FIG_00008151,FIG_00008153,FIG_00024725
FIG_00008151,FIG_00008153,FIG_00029672
FIG_00008151,FIG_00008152,FIG_00013258
FIG_00008151,FIG_00008152,FIG_00029543
FIG_00008151,FIG_00008152,FIG_00024725
FIG_00008151,FIG_00008152,FIG_00029672
FIG_00008151,FIG_00008154,FIG_00013258
FIG_00008151,FIG_00008154,FIG_00029543
FIG_00008151,FIG_00008154,FIG_00024725
FIG_00008151,FIG_00008154,FIG_00029672
FIG_00005368,FIG_00005369,FIG_00015864
FIG_00005368,FIG_00005369,FIG_00033542
FIG_00005368,FIG_00005369,FIG_00025240
FIG_00005368,FIG_00005369,FIG_00027147
FIG_00005368,FIG_00005369,FIG_00031859
FIG_00011357,FIG_00011360,FIG_00030182
FIG_00011357,FIG_00011360,FIG_00015567
FIG_00011357,FIG_00011360,FIG_00031894
FIG_00011357,FIG_00011360,FIG_00031702
FIG_00011357,FIG_00011358,FIG_00030182
FIG_00011357,FIG_00011358,FIG_00015567
FIG_00011357,FIG_00011358,FIG_00031894
FIG_00011357,FIG_00011358,FIG_00031702
FIG_00015281,FIG_00015288,FIG_00023366
FIG_00015281,FIG_00015288,FIG_00020795
FIG_00015281,FIG_00015288,FIG_00015748
FIG_00015281,FIG_00015288,FIG_00030922
FIG_00015281,FIG_00015288,FIG_00016026
FIG_00008445,FIG_00008463,FIG_00032209
FIG_00008445,FIG_00008463,FIG_00032008
FIG_00008445,FIG_00008463,FIG_00030926
FIG_00008445,FIG_00008463,FIG_00017357
FIG_00008445,FIG_00008463,FIG_00033437
FIG_00029426,FIG_00029427,FIG_00032713
FIG_00029426,FIG_00029427,FIG_00030385
FIG_00028609,FIG_00028610,FIG_00032835
FIG_00028609,FIG_00028610,FIG_00032533
FIG_00028609,FIG_00028610,FIG_00032535
FIG_00028609,FIG_00028610,FIG_00029017
FIG_00028609,FIG_00028610,FIG_00029079
FIG_00007119,FIG_00007121,FIG_00011083
FIG_00007119,FIG_00007121,FIG_00020229
FIG_00007119,FIG_00007121,FIG_00024082
FIG_00007119,FIG_00007121,FIG_00012783
FIG_00007119,FIG_00007121,FIG_00017456
FIG_00030759,FIG_00030762,FIG_00032991
FIG_00030759,FIG_00030762,FIG_00030763
FIG_00030759,FIG_00030762,FIG_00033044
FIG_00030759,FIG_00030761,FIG_00032991
FIG_00030759,FIG_00030761,FIG_00030763
FIG_00030759,FIG_00030761,FIG_00033044
FIG_00030759,FIG_00030760,FIG_00032991
FIG_00030759,FIG_00030760,FIG_00030763
FIG_00030759,FIG_00030760,FIG_00033044
FIG_00003196,FIG_00003197,FIG_00023831
FIG_00003196,FIG_00003197,FIG_00025260
FIG_00003196,FIG_00003197,FIG_00015461
FIG_00003196,FIG_00003197,FIG_00006748
FIG_00003196,FIG_00003197,FIG_00020118
FIG_00003196,FIG_00003198,FIG_00023831
FIG_00003196,FIG_00003198,FIG_00025260
FIG_00003196,FIG_00003198,FIG_00015461
FIG_00003196,FIG_00003198,FIG_00006748
FIG_00003196,FIG_00003198,FIG_00020118
FIG_00034410,FIG_00034412,FIG_00034559
FIG_00034410,FIG_00034412,FIG_00034516
FIG_00015152,FIG_00015158,FIG_00032232
FIG_00031251,FIG_00031254,FIG_00031255
FIG_00031251,FIG_00031254,FIG_00031780
FIG_00031251,FIG_00031254,FIG_00034727
FIG_00031251,FIG_00031252,FIG_00031255
FIG_00031251,FIG_00031252,FIG_00031780
FIG_00031251,FIG_00031252,FIG_00034727
FIG_00015552,FIG_00015553,FIG_00031637
FIG_00015552,FIG_00015553,FIG_00029852
FIG_00015552,FIG_00015553,FIG_00030004
FIG_00015552,FIG_00015553,FIG_00026175
FIG_00015552,FIG_00015553,FIG_00020658
FIG_00009809,FIG_00009812,FIG_00029031
FIG_00009809,FIG_00009812,FIG_00027727
FIG_00009809,FIG_00009812,FIG_00014634
FIG_00009809,FIG_00009812,FIG_00029039
FIG_00009809,FIG_00009813,FIG_00029031
FIG_00009809,FIG_00009813,FIG_00027727
FIG_00009809,FIG_00009813,FIG_00014634
FIG_00009809,FIG_00009813,FIG_00029039
FIG_00009809,FIG_00009810,FIG_00029031
FIG_00009809,FIG_00009810,FIG_00027727
FIG_00009809,FIG_00009810,FIG_00014634
FIG_00009809,FIG_00009810,FIG_00029039
FIG_00019052,FIG_00019053,FIG_00030951
FIG_00019052,FIG_00019053,FIG_00023862
FIG_00019052,FIG_00019053,FIG_00028533
FIG_00019052,FIG_00019053,FIG_00028534
FIG_00019052,FIG_00019053,FIG_00023863
FIG_00009942,FIG_00009943,FIG_00014289
FIG_00009942,FIG_00009943,FIG_00021868
FIG_00009942,FIG_00009943,FIG_00014729
FIG_00009942,FIG_00009943,FIG_00027044
FIG_00006561,FIG_00010863,FIG_00030164
FIG_00006561,FIG_00010863,FIG_00026599
FIG_00006561,FIG_00010863,FIG_00023531
FIG_00006561,FIG_00010863,FIG_00023623
FIG_00006561,FIG_00010863,FIG_00026597
FIG_00027486,FIG_00027487,FIG_00034283
FIG_00027486,FIG_00027487,FIG_00032861
FIG_00027486,FIG_00027487,FIG_00032862
FIG_00027486,FIG_00027487,FIG_00029773
FIG_00009208,FIG_00009209,FIG_00023105
FIG_00009208,FIG_00009209,FIG_00028406
FIG_00009208,FIG_00009209,FIG_00025998
FIG_00009208,FIG_00009209,FIG_00031223
FIG_00009208,FIG_00009209,FIG_00017701
FIG_00009208,FIG_00009210,FIG_00023105
FIG_00009208,FIG_00009210,FIG_00028406
FIG_00009208,FIG_00009210,FIG_00025998
FIG_00009208,FIG_00009210,FIG_00031223
FIG_00009208,FIG_00009210,FIG_00017701
FIG_00009208,FIG_00009212,FIG_00023105
FIG_00009208,FIG_00009212,FIG_00028406
FIG_00009208,FIG_00009212,FIG_00025998
FIG_00009208,FIG_00009212,FIG_00031223
FIG_00009208,FIG_00009212,FIG_00017701
FIG_00015423,FIG_00015426,FIG_00028676
FIG_00015423,FIG_00015426,FIG_00033149
FIG_00015423,FIG_00015426,FIG_00027081
FIG_00015423,FIG_00015426,FIG_00033355
FIG_00015423,FIG_00015426,FIG_00029660
FIG_00004217,FIG_00004218,FIG_00020982
FIG_00004217,FIG_00004218,FIG_00021013
FIG_00004217,FIG_00004218,FIG_00005144
FIG_00004217,FIG_00004218,FIG_00020997
FIG_00004217,FIG_00004218,FIG_00005485
FIG_00032760,FIG_00032768,FIG_00033862
FIG_00032760,FIG_00032768,FIG_00033856
FIG_00032760,FIG_00032768,FIG_00033863
FIG_00032760,FIG_00032768,FIG_00033859
FIG_00032760,FIG_00032768,FIG_00033858
FIG_00032760,FIG_00032767,FIG_00033862
FIG_00032760,FIG_00032767,FIG_00033856
FIG_00032760,FIG_00032767,FIG_00033863
FIG_00032760,FIG_00032767,FIG_00033859
FIG_00032760,FIG_00032767,FIG_00033858
FIG_00008441,FIG_00008442,FIG_00014747
FIG_00029377,FIG_00029378,FIG_00029382
FIG_00029377,FIG_00029378,FIG_00030866
FIG_00029377,FIG_00029378,FIG_00030869
FIG_00029377,FIG_00029379,FIG_00029382
FIG_00029377,FIG_00029379,FIG_00030866
FIG_00029377,FIG_00029379,FIG_00030869
FIG_00003712,FIG_00003718,FIG_00004777
FIG_00003712,FIG_00003718,FIG_00003725
FIG_00003712,FIG_00003718,FIG_00003722
FIG_00003712,FIG_00003718,FIG_00007129
FIG_00003712,FIG_00003718,FIG_00028962
FIG_00013342,FIG_00013343,FIG_00033223
FIG_00013342,FIG_00013343,FIG_00032808
FIG_00013342,FIG_00013343,FIG_00028334
FIG_00013342,FIG_00013343,FIG_00033875
FIG_00013342,FIG_00013343,FIG_00033867
FIG_00030084,FIG_00030085,FIG_00031108
FIG_00018738,FIG_00018740,FIG_00028607
FIG_00018738,FIG_00018740,FIG_00034069
FIG_00018738,FIG_00018740,FIG_00032302
FIG_00018738,FIG_00018740,FIG_00028612
FIG_00018738,FIG_00018740,FIG_00029523
FIG_00018738,FIG_00018739,FIG_00028607
FIG_00018738,FIG_00018739,FIG_00034069
FIG_00018738,FIG_00018739,FIG_00032302
FIG_00018738,FIG_00018739,FIG_00028612
FIG_00018738,FIG_00018739,FIG_00029523
FIG_00012806,FIG_00012810,FIG_00032299
FIG_00012806,FIG_00012810,FIG_00030959
FIG_00012806,FIG_00012810,FIG_00030263
FIG_00012806,FIG_00012810,FIG_00032470
FIG_00012806,FIG_00012810,FIG_00030261
FIG_00028702,FIG_00028703,FIG_00031197
FIG_00028702,FIG_00028703,FIG_00030843
FIG_00028702,FIG_00028703,FIG_00033654
FIG_00028702,FIG_00028703,FIG_00031196
FIG_00028702,FIG_00028703,FIG_00033540
FIG_00007189,FIG_00007191,FIG_00010691
FIG_00007189,FIG_00007191,FIG_00023761
FIG_00007189,FIG_00007191,FIG_00015828
FIG_00007189,FIG_00007191,FIG_00029360
FIG_00007189,FIG_00007191,FIG_00008940
FIG_00005559,FIG_00005562,FIG_00017766
FIG_00005559,FIG_00005562,FIG_00030583
FIG_00005559,FIG_00005562,FIG_00023422
FIG_00005559,FIG_00005562,FIG_00019122
FIG_00005559,FIG_00005560,FIG_00017766
FIG_00005559,FIG_00005560,FIG_00030583
FIG_00005559,FIG_00005560,FIG_00023422
FIG_00005559,FIG_00005560,FIG_00019122
FIG_00033181,FIG_00033182,FIG_00033183
FIG_00033181,FIG_00033182,FIG_00033486
FIG_00033181,FIG_00033182,FIG_00033198
FIG_00028549,FIG_00028550,FIG_00031008
FIG_00028549,FIG_00028550,FIG_00031392
FIG_00028549,FIG_00028550,FIG_00033155
FIG_00028549,FIG_00028550,FIG_00031382
FIG_00028549,FIG_00028550,FIG_00029997
FIG_00028815,FIG_00028817,FIG_00034631
FIG_00028815,FIG_00028817,FIG_00029239
FIG_00028815,FIG_00028817,FIG_00028819
FIG_00028815,FIG_00028817,FIG_00034095
FIG_00028815,FIG_00028817,FIG_00030731
FIG_00034845,FIG_00034849,FIG_00034846
FIG_00034845,FIG_00034848,FIG_00034846
FIG_00027479,FIG_00031156,FIG_00028393
FIG_00023401,FIG_00023402,FIG_00023403
FIG_00018988,FIG_00019053,FIG_00028534
FIG_00018988,FIG_00019048,FIG_00028534
FIG_00019263,FIG_00019264,FIG_00022380
FIG_00019263,FIG_00019264,FIG_00026550
FIG_00019263,FIG_00019264,FIG_00034064
FIG_00019263,FIG_00019264,FIG_00027388
FIG_00019263,FIG_00019264,FIG_00032806
FIG_00011861,FIG_00011863,FIG_00015110
FIG_00011861,FIG_00011863,FIG_00017103
FIG_00011861,FIG_00011863,FIG_00017537
FIG_00011861,FIG_00011863,FIG_00019321
FIG_00011861,FIG_00011863,FIG_00019320
FIG_00011861,FIG_00011865,FIG_00015110
FIG_00011861,FIG_00011865,FIG_00017103
FIG_00011861,FIG_00011865,FIG_00017537
FIG_00011861,FIG_00011865,FIG_00019321
FIG_00011861,FIG_00011865,FIG_00019320
FIG_00011861,FIG_00011862,FIG_00015110
FIG_00011861,FIG_00011862,FIG_00017103
FIG_00011861,FIG_00011862,FIG_00017537
FIG_00011861,FIG_00011862,FIG_00019321
FIG_00011861,FIG_00011862,FIG_00019320
FIG_00006668,FIG_00006674,FIG_00030138
FIG_00006668,FIG_00006674,FIG_00016802
FIG_00006668,FIG_00006674,FIG_00033679
FIG_00006668,FIG_00006674,FIG_00029638
FIG_00006668,FIG_00006674,FIG_00014129
FIG_00013894,FIG_00013895,FIG_00029386
FIG_00013894,FIG_00013895,FIG_00022678
FIG_00013894,FIG_00013895,FIG_00033149
FIG_00013894,FIG_00013895,FIG_00033624
FIG_00013894,FIG_00013895,FIG_00021805
FIG_00024839,FIG_00024840,FIG_00031584
FIG_00031773,FIG_00031776,FIG_00033809
FIG_00031773,FIG_00031776,FIG_00031883
FIG_00031749,FIG_00031750,FIG_00031760
FIG_00031749,FIG_00031750,FIG_00031752
FIG_00031749,FIG_00031750,FIG_00031756
FIG_00031749,FIG_00031750,FIG_00031764
FIG_00031749,FIG_00031750,FIG_00031761
FIG_00007861,FIG_00007864,FIG_00007869
FIG_00007861,FIG_00007864,FIG_00007866
FIG_00007861,FIG_00007864,FIG_00007868
FIG_00007861,FIG_00007864,FIG_00007882
FIG_00007861,FIG_00007864,FIG_00007887
FIG_00034264,FIG_00034265,FIG_00034472
FIG_00002540,FIG_00002545,FIG_00014381
FIG_00002540,FIG_00002545,FIG_00006193
FIG_00002540,FIG_00002545,FIG_00023322
FIG_00002540,FIG_00002545,FIG_00004722
FIG_00002540,FIG_00002545,FIG_00033967
FIG_00017012,FIG_00017013,FIG_00031569
FIG_00017012,FIG_00017013,FIG_00030226
FIG_00017012,FIG_00017013,FIG_00025600
FIG_00017012,FIG_00017013,FIG_00025597
FIG_00017012,FIG_00017013,FIG_00025595
FIG_00023059,FIG_00023065,FIG_00030881
FIG_00023059,FIG_00023065,FIG_00029749
FIG_00023059,FIG_00023065,FIG_00033692
FIG_00023059,FIG_00023065,FIG_00029539
FIG_00023059,FIG_00023064,FIG_00030881
FIG_00023059,FIG_00023064,FIG_00029749
FIG_00023059,FIG_00023064,FIG_00033692
FIG_00023059,FIG_00023064,FIG_00029539
FIG_00012746,FIG_00012748,FIG_00022671
FIG_00012746,FIG_00012748,FIG_00031383
FIG_00012746,FIG_00012748,FIG_00033546
FIG_00012746,FIG_00012747,FIG_00022671
FIG_00012746,FIG_00012747,FIG_00031383
FIG_00012746,FIG_00012747,FIG_00033546
FIG_00012746,FIG_00020611,FIG_00022671
FIG_00012746,FIG_00020611,FIG_00031383
FIG_00012746,FIG_00020611,FIG_00033546
FIG_00005708,FIG_00005709,FIG_00010441
FIG_00005708,FIG_00005709,FIG_00009430
FIG_00005708,FIG_00005709,FIG_00006655
FIG_00005708,FIG_00005709,FIG_00028133
FIG_00005708,FIG_00005709,FIG_00031197
FIG_00000588,FIG_00000589,FIG_00030412
FIG_00000588,FIG_00000589,FIG_00033610
FIG_00000588,FIG_00000589,FIG_00017042
FIG_00000588,FIG_00000589,FIG_00033616
FIG_00000588,FIG_00000589,FIG_00033606
FIG_00000588,FIG_00007031,FIG_00030412
FIG_00000588,FIG_00007031,FIG_00033610
FIG_00000588,FIG_00007031,FIG_00017042
FIG_00000588,FIG_00007031,FIG_00033616
FIG_00000588,FIG_00007031,FIG_00033606
FIG_00005009,FIG_00006707,FIG_00007548
FIG_00005009,FIG_00006707,FIG_00023710
FIG_00005009,FIG_00006707,FIG_00030235
FIG_00005009,FIG_00006707,FIG_00031336
FIG_00005009,FIG_00006707,FIG_00033001
FIG_00012749,FIG_00012751,FIG_00031392
FIG_00012749,FIG_00012751,FIG_00031210
FIG_00012749,FIG_00012751,FIG_00014121
FIG_00012749,FIG_00012751,FIG_00030216
FIG_00012749,FIG_00012751,FIG_00031393
FIG_00007414,FIG_00007415,FIG_00021606
FIG_00007414,FIG_00007415,FIG_00025920
FIG_00007414,FIG_00007415,FIG_00010576
FIG_00007414,FIG_00007415,FIG_00023823
FIG_00007414,FIG_00007415,FIG_00033656
FIG_00014608,FIG_00014609,FIG_00014612
FIG_00014608,FIG_00014609,FIG_00014610
FIG_00014608,FIG_00014609,FIG_00022642
FIG_00014608,FIG_00014609,FIG_00032623
FIG_00031998,FIG_00031999,FIG_00034557
FIG_00031998,FIG_00031999,FIG_00034244
FIG_00031998,FIG_00032000,FIG_00034557
FIG_00031998,FIG_00032000,FIG_00034244
FIG_00005405,FIG_00005406,FIG_00010633
FIG_00005405,FIG_00005406,FIG_00009976
FIG_00005405,FIG_00005406,FIG_00006801
FIG_00005405,FIG_00005406,FIG_00011030
FIG_00005405,FIG_00005406,FIG_00022617
FIG_00033610,FIG_00033616,FIG_00034191
FIG_00003423,FIG_00003424,FIG_00003426
FIG_00003423,FIG_00003424,FIG_00003427
FIG_00003423,FIG_00003424,FIG_00031287
FIG_00003423,FIG_00003424,FIG_00033785
FIG_00003423,FIG_00003424,FIG_00033787
FIG_00007916,FIG_00007917,FIG_00007920
FIG_00007916,FIG_00007917,FIG_00007919
FIG_00007916,FIG_00007917,FIG_00023074
FIG_00007916,FIG_00007917,FIG_00008295
FIG_00007916,FIG_00007917,FIG_00014425
FIG_00004091,FIG_00004092,FIG_00021013
FIG_00004091,FIG_00004092,FIG_00004248
FIG_00004091,FIG_00004092,FIG_00020955
FIG_00004091,FIG_00004092,FIG_00021007
FIG_00004091,FIG_00004092,FIG_00020982
FIG_00004091,FIG_00004093,FIG_00021013
FIG_00004091,FIG_00004093,FIG_00004248
FIG_00004091,FIG_00004093,FIG_00020955
FIG_00004091,FIG_00004093,FIG_00021007
FIG_00004091,FIG_00004093,FIG_00020982
FIG_00002114,FIG_00002115,FIG_00006841
FIG_00002114,FIG_00002115,FIG_00031609
FIG_00002114,FIG_00002115,FIG_00015622
FIG_00002114,FIG_00002115,FIG_00032929
FIG_00002114,FIG_00002115,FIG_00005758
FIG_00004092,FIG_00004093,FIG_00004216
FIG_00004092,FIG_00004093,FIG_00004215
FIG_00004092,FIG_00004093,FIG_00004218
FIG_00004092,FIG_00004093,FIG_00020969
FIG_00004092,FIG_00004093,FIG_00024739
FIG_00004092,FIG_00004094,FIG_00004216
FIG_00004092,FIG_00004094,FIG_00004215
FIG_00004092,FIG_00004094,FIG_00004218
FIG_00004092,FIG_00004094,FIG_00020969
FIG_00004092,FIG_00004094,FIG_00024739
FIG_00030868,FIG_00030869,FIG_00033466
FIG_00030868,FIG_00030869,FIG_00033421
FIG_00028484,FIG_00028485,FIG_00028494
FIG_00028484,FIG_00028485,FIG_00029552
FIG_00010349,FIG_00010358,FIG_00010351
FIG_00010349,FIG_00010358,FIG_00010361
FIG_00010349,FIG_00010358,FIG_00010362
FIG_00010349,FIG_00010358,FIG_00030928
FIG_00010349,FIG_00010358,FIG_00031424
FIG_00013506,FIG_00013507,FIG_00021015
FIG_00013506,FIG_00013507,FIG_00034486
FIG_00032548,FIG_00032549,FIG_00034378
FIG_00032548,FIG_00032549,FIG_00034385
FIG_00032548,FIG_00032549,FIG_00034382
FIG_00020967,FIG_00020971,FIG_00027176
FIG_00020967,FIG_00020971,FIG_00031475
FIG_00020967,FIG_00020971,FIG_00021020
FIG_00020967,FIG_00020971,FIG_00021034
FIG_00034091,FIG_00034100,FIG_00034705
