caption_id,figure_id,paper_id,field,page,caption_image_path
CAP_00033127,FIG_00033127,2512.13935v1,BIOINFO,30,captions/BIOINFO/CAP_00033127.png
CAP_00033128,FIG_00033128,2512.13935v1,BIOINFO,31,captions/BIOINFO/CAP_00033128.png
CAP_00033129,FIG_00033129,2512.13935v1,BIOINFO,31,captions/BIOINFO/CAP_00033129.png
CAP_00033130,FIG_00033130,2512.13935v1,BIOINFO,32,captions/BIOINFO/CAP_00033130.png
CAP_00033131,FIG_00033131,2512.13935v1,BIOINFO,32,captions/BIOINFO/CAP_00033131.png
CAP_00033132,FIG_00033132,2512.13935v1,BIOINFO,32,captions/BIOINFO/CAP_00033132.png
CAP_00033133,FIG_00033133,2512.13935v1,BIOINFO,32,captions/BIOINFO/CAP_00033133.png
CAP_00033134,FIG_00033134,2512.13935v1,BIOINFO,33,captions/BIOINFO/CAP_00033134.png
CAP_00033135,FIG_00033135,2512.13935v1,BIOINFO,33,captions/BIOINFO/CAP_00033135.png
CAP_00033136,FIG_00033136,2512.13935v1,BIOINFO,34,captions/BIOINFO/CAP_00033136.png
CAP_00033137,FIG_00033137,2512.13935v1,BIOINFO,34,captions/BIOINFO/CAP_00033137.png
CAP_00033138,FIG_00033138,2512.13935v1,BIOINFO,35,captions/BIOINFO/CAP_00033138.png
CAP_00033139,FIG_00033139,2512.13935v1,BIOINFO,35,captions/BIOINFO/CAP_00033139.png
CAP_00033140,FIG_00033140,2512.13935v1,BIOINFO,35,captions/BIOINFO/CAP_00033140.png
CAP_00033141,FIG_00033141,2512.13935v1,BIOINFO,36,captions/BIOINFO/CAP_00033141.png
CAP_00033142,FIG_00033142,2512.13935v1,BIOINFO,36,captions/BIOINFO/CAP_00033142.png
CAP_00033143,FIG_00033143,2512.13935v1,BIOINFO,37,captions/BIOINFO/CAP_00033143.png
CAP_00033144,FIG_00033144,2512.13935v1,BIOINFO,37,captions/BIOINFO/CAP_00033144.png
CAP_00033145,FIG_00033145,2512.13935v1,BIOINFO,37,captions/BIOINFO/CAP_00033145.png
CAP_00033146,FIG_00033146,2512.13935v1,BIOINFO,37,captions/BIOINFO/CAP_00033146.png
CAP_00033147,FIG_00033147,2512.13935v1,BIOINFO,37,captions/BIOINFO/CAP_00033147.png
CAP_00033148,FIG_00033148,2512.13935v1,BIOINFO,38,captions/BIOINFO/CAP_00033148.png
CAP_00033149,FIG_00033149,2512.13935v1,BIOINFO,38,captions/BIOINFO/CAP_00033149.png
CAP_00033150,FIG_00033150,2512.13935v1,BIOINFO,39,captions/BIOINFO/CAP_00033150.png
CAP_00033151,FIG_00033151,2512.13935v1,BIOINFO,39,captions/BIOINFO/CAP_00033151.png
CAP_00033152,FIG_00033152,2512.13935v1,BIOINFO,40,captions/BIOINFO/CAP_00033152.png
CAP_00033153,FIG_00033153,2512.13935v1,BIOINFO,40,captions/BIOINFO/CAP_00033153.png
CAP_00033154,FIG_00033154,2512.13935v1,BIOINFO,40,captions/BIOINFO/CAP_00033154.png
CAP_00033155,FIG_00033155,2512.13935v1,BIOINFO,41,captions/BIOINFO/CAP_00033155.png
CAP_00033156,FIG_00033156,2512.13935v1,BIOINFO,41,captions/BIOINFO/CAP_00033156.png
CAP_00033157,FIG_00033157,2512.13935v1,BIOINFO,41,captions/BIOINFO/CAP_00033157.png
CAP_00033158,FIG_00033158,2512.13927v1,BIOINFO,8,captions/BIOINFO/CAP_00033158.png
CAP_00033159,FIG_00033159,2512.13927v1,BIOINFO,8,captions/BIOINFO/CAP_00033159.png
CAP_00033160,FIG_00033160,2512.13927v1,BIOINFO,9,captions/BIOINFO/CAP_00033160.png
CAP_00033161,FIG_00033161,2512.13927v1,BIOINFO,11,captions/BIOINFO/CAP_00033161.png
CAP_00033162,FIG_00033162,2512.13927v1,BIOINFO,12,captions/BIOINFO/CAP_00033162.png
CAP_00033163,FIG_00033163,2512.13927v1,BIOINFO,14,captions/BIOINFO/CAP_00033163.png
CAP_00033164,FIG_00033164,2512.13927v1,BIOINFO,15,captions/BIOINFO/CAP_00033164.png
CAP_00033165,FIG_00033165,2512.13927v1,BIOINFO,16,captions/BIOINFO/CAP_00033165.png
CAP_00033166,FIG_00033166,2512.13927v1,BIOINFO,16,captions/BIOINFO/CAP_00033166.png
CAP_00033167,FIG_00033167,2512.13927v1,BIOINFO,18,captions/BIOINFO/CAP_00033167.png
CAP_00033168,FIG_00033168,2512.13927v1,BIOINFO,19,captions/BIOINFO/CAP_00033168.png
CAP_00033169,FIG_00033169,2512.13927v1,BIOINFO,21,captions/BIOINFO/CAP_00033169.png
CAP_00033170,FIG_00033170,2512.13927v1,BIOINFO,22,captions/BIOINFO/CAP_00033170.png
CAP_00033171,FIG_00033171,2512.13927v1,BIOINFO,23,captions/BIOINFO/CAP_00033171.png
CAP_00033172,FIG_00033172,2512.13927v1,BIOINFO,24,captions/BIOINFO/CAP_00033172.png
CAP_00033173,FIG_00033173,2512.13927v1,BIOINFO,25,captions/BIOINFO/CAP_00033173.png
CAP_00033174,FIG_00033174,2512.13927v1,BIOINFO,26,captions/BIOINFO/CAP_00033174.png
CAP_00033175,FIG_00033175,2512.13927v1,BIOINFO,31,captions/BIOINFO/CAP_00033175.png
CAP_00033176,FIG_00033176,2512.13927v1,BIOINFO,35,captions/BIOINFO/CAP_00033176.png
CAP_00033177,FIG_00033177,2512.13927v1,BIOINFO,37,captions/BIOINFO/CAP_00033177.png
CAP_00033178,FIG_00033178,2512.13927v1,BIOINFO,38,captions/BIOINFO/CAP_00033178.png
CAP_00033179,FIG_00033179,2512.13927v1,BIOINFO,40,captions/BIOINFO/CAP_00033179.png
CAP_00033180,FIG_00033180,2512.13927v1,BIOINFO,41,captions/BIOINFO/CAP_00033180.png
CAP_00033181,FIG_00033181,2512.13927v1,BIOINFO,41,captions/BIOINFO/CAP_00033181.png
CAP_00033182,FIG_00033182,2512.13927v1,BIOINFO,42,captions/BIOINFO/CAP_00033182.png
CAP_00033183,FIG_00033183,2512.13927v1,BIOINFO,42,captions/BIOINFO/CAP_00033183.png
CAP_00033184,FIG_00033184,2512.13927v1,BIOINFO,47,captions/BIOINFO/CAP_00033184.png
CAP_00033185,FIG_00033185,2512.13927v1,BIOINFO,49,captions/BIOINFO/CAP_00033185.png
CAP_00033186,FIG_00033186,2512.13927v1,BIOINFO,52,captions/BIOINFO/CAP_00033186.png
CAP_00033187,FIG_00033187,2512.13927v1,BIOINFO,56,captions/BIOINFO/CAP_00033187.png
CAP_00033188,FIG_00033188,2512.13927v1,BIOINFO,58,captions/BIOINFO/CAP_00033188.png
CAP_00033189,FIG_00033189,2512.13927v1,BIOINFO,59,captions/BIOINFO/CAP_00033189.png
CAP_00033190,FIG_00033190,2512.13927v1,BIOINFO,62,captions/BIOINFO/CAP_00033190.png
CAP_00033191,FIG_00033191,2512.13927v1,BIOINFO,64,captions/BIOINFO/CAP_00033191.png
CAP_00033192,FIG_00033192,2512.13927v1,BIOINFO,65,captions/BIOINFO/CAP_00033192.png
CAP_00033193,FIG_00033193,2512.13927v1,BIOINFO,69,captions/BIOINFO/CAP_00033193.png
CAP_00033194,FIG_00033194,2512.13927v1,BIOINFO,70,captions/BIOINFO/CAP_00033194.png
CAP_00033195,FIG_00033195,2512.13927v1,BIOINFO,72,captions/BIOINFO/CAP_00033195.png
CAP_00033196,FIG_00033196,2512.13927v1,BIOINFO,74,captions/BIOINFO/CAP_00033196.png
CAP_00033197,FIG_00033197,2512.13927v1,BIOINFO,77,captions/BIOINFO/CAP_00033197.png
CAP_00033198,FIG_00033198,2512.13927v1,BIOINFO,80,captions/BIOINFO/CAP_00033198.png
CAP_00033199,FIG_00033199,2512.13927v1,BIOINFO,89,captions/BIOINFO/CAP_00033199.png
CAP_00033200,FIG_00033200,2512.13927v1,BIOINFO,91,captions/BIOINFO/CAP_00033200.png
CAP_00033201,FIG_00033201,2512.13927v1,BIOINFO,92,captions/BIOINFO/CAP_00033201.png
CAP_00033202,FIG_00033202,2512.13927v1,BIOINFO,93,captions/BIOINFO/CAP_00033202.png
CAP_00033203,FIG_00033203,2512.13927v1,BIOINFO,95,captions/BIOINFO/CAP_00033203.png
CAP_00033204,FIG_00033204,2512.12974v1,BIOINFO,6,captions/BIOINFO/CAP_00033204.png
CAP_00033205,FIG_00033205,2512.12974v1,BIOINFO,10,captions/BIOINFO/CAP_00033205.png
CAP_00033206,FIG_00033206,2512.12974v1,BIOINFO,11,captions/BIOINFO/CAP_00033206.png
CAP_00033207,FIG_00033207,2512.12974v1,BIOINFO,11,captions/BIOINFO/CAP_00033207.png
CAP_00033208,FIG_00033208,2512.12974v1,BIOINFO,12,captions/BIOINFO/CAP_00033208.png
CAP_00033209,FIG_00033209,2512.12974v1,BIOINFO,13,captions/BIOINFO/CAP_00033209.png
CAP_00033210,FIG_00033210,2512.12974v1,BIOINFO,14,captions/BIOINFO/CAP_00033210.png
CAP_00033211,FIG_00033211,2512.12974v1,BIOINFO,16,captions/BIOINFO/CAP_00033211.png
CAP_00033212,FIG_00033212,2512.12974v1,BIOINFO,16,captions/BIOINFO/CAP_00033212.png
CAP_00033213,FIG_00033213,2512.12974v1,BIOINFO,18,captions/BIOINFO/CAP_00033213.png
CAP_00033214,FIG_00033214,2512.12974v1,BIOINFO,21,captions/BIOINFO/CAP_00033214.png
CAP_00033215,FIG_00033215,2512.12709v1,BIOINFO,6,captions/BIOINFO/CAP_00033215.png
CAP_00033216,FIG_00033216,2512.12709v1,BIOINFO,7,captions/BIOINFO/CAP_00033216.png
CAP_00033217,FIG_00033217,2512.12709v1,BIOINFO,8,captions/BIOINFO/CAP_00033217.png
CAP_00033218,FIG_00033218,2512.14750v1,BIOINFO,13,captions/BIOINFO/CAP_00033218.png
CAP_00033219,FIG_00033219,2512.14750v1,BIOINFO,14,captions/BIOINFO/CAP_00033219.png
CAP_00033220,FIG_00033220,2512.14750v1,BIOINFO,15,captions/BIOINFO/CAP_00033220.png
CAP_00033221,FIG_00033221,2512.14750v1,BIOINFO,16,captions/BIOINFO/CAP_00033221.png
CAP_00033222,FIG_00033222,2512.14750v1,BIOINFO,17,captions/BIOINFO/CAP_00033222.png
CAP_00033223,FIG_00033223,2512.14750v1,BIOINFO,18,captions/BIOINFO/CAP_00033223.png
CAP_00033224,FIG_00033224,2512.12272v1,BIOINFO,10,captions/BIOINFO/CAP_00033224.png
CAP_00033225,FIG_00033225,2512.12272v1,BIOINFO,11,captions/BIOINFO/CAP_00033225.png
CAP_00033226,FIG_00033226,2512.12272v1,BIOINFO,12,captions/BIOINFO/CAP_00033226.png
CAP_00033227,FIG_00033227,2512.12272v1,BIOINFO,13,captions/BIOINFO/CAP_00033227.png
CAP_00033228,FIG_00033228,2512.12272v1,BIOINFO,14,captions/BIOINFO/CAP_00033228.png
CAP_00033229,FIG_00033229,2512.12272v1,BIOINFO,29,captions/BIOINFO/CAP_00033229.png
CAP_00033230,FIG_00033230,2512.12272v1,BIOINFO,30,captions/BIOINFO/CAP_00033230.png
CAP_00033231,FIG_00033231,2512.12272v1,BIOINFO,34,captions/BIOINFO/CAP_00033231.png
CAP_00033232,FIG_00033232,2512.12272v1,BIOINFO,35,captions/BIOINFO/CAP_00033232.png
CAP_00033233,FIG_00033233,2512.12272v1,BIOINFO,36,captions/BIOINFO/CAP_00033233.png
CAP_00033234,FIG_00033234,2512.12272v1,BIOINFO,37,captions/BIOINFO/CAP_00033234.png
CAP_00033235,FIG_00033235,2512.12272v1,BIOINFO,37,captions/BIOINFO/CAP_00033235.png
CAP_00033236,FIG_00033236,2512.12272v1,BIOINFO,38,captions/BIOINFO/CAP_00033236.png
CAP_00033237,FIG_00033237,2512.12272v1,BIOINFO,39,captions/BIOINFO/CAP_00033237.png
CAP_00033238,FIG_00033238,2512.12272v1,BIOINFO,40,captions/BIOINFO/CAP_00033238.png
CAP_00033239,FIG_00033239,2512.12272v1,BIOINFO,41,captions/BIOINFO/CAP_00033239.png
CAP_00033240,FIG_00033240,2512.12272v1,BIOINFO,42,captions/BIOINFO/CAP_00033240.png
CAP_00033241,FIG_00033241,2512.12272v1,BIOINFO,43,captions/BIOINFO/CAP_00033241.png
CAP_00033242,FIG_00033242,2512.12272v1,BIOINFO,44,captions/BIOINFO/CAP_00033242.png
CAP_00033243,FIG_00033243,2512.12272v1,BIOINFO,45,captions/BIOINFO/CAP_00033243.png
CAP_00033244,FIG_00033244,2512.12272v1,BIOINFO,46,captions/BIOINFO/CAP_00033244.png
CAP_00033245,FIG_00033245,2512.12272v1,BIOINFO,47,captions/BIOINFO/CAP_00033245.png
CAP_00033246,FIG_00033246,2512.12272v1,BIOINFO,48,captions/BIOINFO/CAP_00033246.png
CAP_00033247,FIG_00033247,2512.12272v1,BIOINFO,49,captions/BIOINFO/CAP_00033247.png
CAP_00033248,FIG_00033248,2512.12272v1,BIOINFO,50,captions/BIOINFO/CAP_00033248.png
CAP_00033249,FIG_00033249,2512.12272v1,BIOINFO,51,captions/BIOINFO/CAP_00033249.png
CAP_00033250,FIG_00033250,2512.12272v1,BIOINFO,52,captions/BIOINFO/CAP_00033250.png
CAP_00033251,FIG_00033251,2512.12272v1,BIOINFO,53,captions/BIOINFO/CAP_00033251.png
CAP_00033252,FIG_00033252,2512.12272v1,BIOINFO,54,captions/BIOINFO/CAP_00033252.png
CAP_00033253,FIG_00033253,2512.12272v1,BIOINFO,55,captions/BIOINFO/CAP_00033253.png
CAP_00033254,FIG_00033254,2512.12272v1,BIOINFO,56,captions/BIOINFO/CAP_00033254.png
CAP_00033255,FIG_00033255,2512.12272v1,BIOINFO,57,captions/BIOINFO/CAP_00033255.png
CAP_00033256,FIG_00033256,2512.12272v1,BIOINFO,58,captions/BIOINFO/CAP_00033256.png
CAP_00033257,FIG_00033257,2512.12272v1,BIOINFO,59,captions/BIOINFO/CAP_00033257.png
CAP_00033258,FIG_00033258,2512.12272v1,BIOINFO,60,captions/BIOINFO/CAP_00033258.png
CAP_00033259,FIG_00033259,2512.12272v1,BIOINFO,60,captions/BIOINFO/CAP_00033259.png
CAP_00033260,FIG_00033260,2512.12272v1,BIOINFO,61,captions/BIOINFO/CAP_00033260.png
CAP_00033261,FIG_00033261,2512.12221v1,BIOINFO,8,captions/BIOINFO/CAP_00033261.png
CAP_00033262,FIG_00033262,2512.12221v1,BIOINFO,8,captions/BIOINFO/CAP_00033262.png
CAP_00033263,FIG_00033263,2512.12221v1,BIOINFO,8,captions/BIOINFO/CAP_00033263.png
CAP_00033264,FIG_00033264,2512.12221v1,BIOINFO,8,captions/BIOINFO/CAP_00033264.png
CAP_00033265,FIG_00033265,2512.12221v1,BIOINFO,9,captions/BIOINFO/CAP_00033265.png
CAP_00033266,FIG_00033266,2512.12221v1,BIOINFO,11,captions/BIOINFO/CAP_00033266.png
CAP_00033267,FIG_00033267,2512.12221v1,BIOINFO,12,captions/BIOINFO/CAP_00033267.png
CAP_00033268,FIG_00033268,2512.13724v1,BIOINFO,17,captions/BIOINFO/CAP_00033268.png
CAP_00033269,FIG_00033269,2512.13724v1,BIOINFO,18,captions/BIOINFO/CAP_00033269.png
CAP_00033270,FIG_00033270,2512.13724v1,BIOINFO,20,captions/BIOINFO/CAP_00033270.png
CAP_00033271,FIG_00033271,2512.13724v1,BIOINFO,22,captions/BIOINFO/CAP_00033271.png
CAP_00033272,FIG_00033272,2512.12198v1,BIOINFO,3,captions/BIOINFO/CAP_00033272.png
CAP_00033273,FIG_00033273,2512.12198v1,BIOINFO,3,captions/BIOINFO/CAP_00033273.png
CAP_00033274,FIG_00033274,2512.12198v1,BIOINFO,5,captions/BIOINFO/CAP_00033274.png
CAP_00033275,FIG_00033275,2512.12198v1,BIOINFO,8,captions/BIOINFO/CAP_00033275.png
CAP_00033276,FIG_00033276,2512.12198v1,BIOINFO,9,captions/BIOINFO/CAP_00033276.png
CAP_00033277,FIG_00033277,2512.12184v1,BIOINFO,2,captions/BIOINFO/CAP_00033277.png
CAP_00033278,FIG_00033278,2512.12184v1,BIOINFO,3,captions/BIOINFO/CAP_00033278.png
CAP_00033279,FIG_00033279,2512.12184v1,BIOINFO,4,captions/BIOINFO/CAP_00033279.png
CAP_00033280,FIG_00033280,2512.12184v1,BIOINFO,5,captions/BIOINFO/CAP_00033280.png
CAP_00033281,FIG_00033281,2512.12184v1,BIOINFO,5,captions/BIOINFO/CAP_00033281.png
CAP_00033282,FIG_00033282,2512.12184v1,BIOINFO,5,captions/BIOINFO/CAP_00033282.png
CAP_00033283,FIG_00033283,2512.12184v1,BIOINFO,5,captions/BIOINFO/CAP_00033283.png
CAP_00033284,FIG_00033284,2512.12101v1,BIOINFO,2,captions/BIOINFO/CAP_00033284.png
CAP_00033285,FIG_00033285,2512.12101v1,BIOINFO,3,captions/BIOINFO/CAP_00033285.png
CAP_00033286,FIG_00033286,2512.12101v1,BIOINFO,4,captions/BIOINFO/CAP_00033286.png
CAP_00033287,FIG_00033287,2512.12101v1,BIOINFO,6,captions/BIOINFO/CAP_00033287.png
CAP_00033288,FIG_00033288,2512.12101v1,BIOINFO,6,captions/BIOINFO/CAP_00033288.png
CAP_00033289,FIG_00033289,2512.12101v1,BIOINFO,6,captions/BIOINFO/CAP_00033289.png
CAP_00033290,FIG_00033290,2512.12101v1,BIOINFO,6,captions/BIOINFO/CAP_00033290.png
CAP_00033291,FIG_00033291,2512.12101v1,BIOINFO,7,captions/BIOINFO/CAP_00033291.png
CAP_00033292,FIG_00033292,2512.12101v1,BIOINFO,7,captions/BIOINFO/CAP_00033292.png
CAP_00033293,FIG_00033293,2512.12101v1,BIOINFO,7,captions/BIOINFO/CAP_00033293.png
CAP_00033294,FIG_00033294,2512.11605v2,BIOINFO,6,captions/BIOINFO/CAP_00033294.png
CAP_00033295,FIG_00033295,2512.11605v2,BIOINFO,9,captions/BIOINFO/CAP_00033295.png
CAP_00033296,FIG_00033296,2512.11605v2,BIOINFO,11,captions/BIOINFO/CAP_00033296.png
CAP_00033297,FIG_00033297,2512.11605v2,BIOINFO,15,captions/BIOINFO/CAP_00033297.png
CAP_00033298,FIG_00033298,2512.11605v2,BIOINFO,19,captions/BIOINFO/CAP_00033298.png
CAP_00033299,FIG_00033299,2512.11605v2,BIOINFO,20,captions/BIOINFO/CAP_00033299.png
CAP_00033300,FIG_00033300,2512.11605v2,BIOINFO,20,captions/BIOINFO/CAP_00033300.png
CAP_00033301,FIG_00033301,2512.11605v2,BIOINFO,23,captions/BIOINFO/CAP_00033301.png
CAP_00033302,FIG_00033302,2512.11605v2,BIOINFO,36,captions/BIOINFO/CAP_00033302.png
CAP_00033303,FIG_00033303,2512.11511v1,BIOINFO,5,captions/BIOINFO/CAP_00033303.png
CAP_00033304,FIG_00033304,2512.11511v1,BIOINFO,6,captions/BIOINFO/CAP_00033304.png
CAP_00033305,FIG_00033305,2512.11511v1,BIOINFO,7,captions/BIOINFO/CAP_00033305.png
CAP_00033306,FIG_00033306,2512.11511v1,BIOINFO,8,captions/BIOINFO/CAP_00033306.png
CAP_00033307,FIG_00033307,2512.11511v1,BIOINFO,8,captions/BIOINFO/CAP_00033307.png
CAP_00033308,FIG_00033308,2512.11511v1,BIOINFO,10,captions/BIOINFO/CAP_00033308.png
CAP_00033309,FIG_00033309,2512.11511v1,BIOINFO,10,captions/BIOINFO/CAP_00033309.png
CAP_00033310,FIG_00033310,2512.11936v1,BIOINFO,6,captions/BIOINFO/CAP_00033310.png
CAP_00033311,FIG_00033311,2512.11936v1,BIOINFO,10,captions/BIOINFO/CAP_00033311.png
CAP_00033312,FIG_00033312,2512.11936v1,BIOINFO,11,captions/BIOINFO/CAP_00033312.png
CAP_00033313,FIG_00033313,2512.11936v1,BIOINFO,11,captions/BIOINFO/CAP_00033313.png
CAP_00033314,FIG_00033314,2512.11936v1,BIOINFO,12,captions/BIOINFO/CAP_00033314.png
CAP_00033315,FIG_00033315,2512.11936v1,BIOINFO,13,captions/BIOINFO/CAP_00033315.png
CAP_00033316,FIG_00033316,2512.11101v1,BIOINFO,4,captions/BIOINFO/CAP_00033316.png
CAP_00033317,FIG_00033317,2512.11101v1,BIOINFO,6,captions/BIOINFO/CAP_00033317.png
CAP_00033318,FIG_00033318,2512.11101v1,BIOINFO,7,captions/BIOINFO/CAP_00033318.png
CAP_00033319,FIG_00033319,2512.11101v1,BIOINFO,7,captions/BIOINFO/CAP_00033319.png
CAP_00033320,FIG_00033320,2512.11075v1,BIOINFO,4,captions/BIOINFO/CAP_00033320.png
CAP_00033321,FIG_00033321,2512.11075v1,BIOINFO,6,captions/BIOINFO/CAP_00033321.png
CAP_00033322,FIG_00033322,2512.11075v1,BIOINFO,7,captions/BIOINFO/CAP_00033322.png
CAP_00033323,FIG_00033323,2512.11075v1,BIOINFO,9,captions/BIOINFO/CAP_00033323.png
CAP_00033324,FIG_00033324,2512.11075v1,BIOINFO,10,captions/BIOINFO/CAP_00033324.png
CAP_00033325,FIG_00033325,2512.11075v1,BIOINFO,11,captions/BIOINFO/CAP_00033325.png
CAP_00033326,FIG_00033326,2512.10995v1,BIOINFO,6,captions/BIOINFO/CAP_00033326.png
CAP_00033327,FIG_00033327,2512.10995v1,BIOINFO,7,captions/BIOINFO/CAP_00033327.png
CAP_00033328,FIG_00033328,2512.10995v1,BIOINFO,8,captions/BIOINFO/CAP_00033328.png
CAP_00033329,FIG_00033329,2512.10995v1,BIOINFO,8,captions/BIOINFO/CAP_00033329.png
CAP_00033330,FIG_00033330,2512.10995v1,BIOINFO,9,captions/BIOINFO/CAP_00033330.png
CAP_00033331,FIG_00033331,2512.17930v1,BIOINFO,4,captions/BIOINFO/CAP_00033331.png
CAP_00033332,FIG_00033332,2512.17930v1,BIOINFO,5,captions/BIOINFO/CAP_00033332.png
CAP_00033333,FIG_00033333,2512.17930v1,BIOINFO,9,captions/BIOINFO/CAP_00033333.png
CAP_00033334,FIG_00033334,2512.09158v1,BIOINFO,4,captions/BIOINFO/CAP_00033334.png
CAP_00033335,FIG_00033335,2512.09152v1,BIOINFO,3,captions/BIOINFO/CAP_00033335.png
CAP_00033336,FIG_00033336,2512.09152v1,BIOINFO,4,captions/BIOINFO/CAP_00033336.png
CAP_00033337,FIG_00033337,2512.09152v1,BIOINFO,6,captions/BIOINFO/CAP_00033337.png
CAP_00033338,FIG_00033338,2512.09152v1,BIOINFO,15,captions/BIOINFO/CAP_00033338.png
CAP_00033339,FIG_00033339,2512.09152v1,BIOINFO,16,captions/BIOINFO/CAP_00033339.png
CAP_00033340,FIG_00033340,2512.09152v1,BIOINFO,17,captions/BIOINFO/CAP_00033340.png
CAP_00033341,FIG_00033341,2512.09152v1,BIOINFO,18,captions/BIOINFO/CAP_00033341.png
CAP_00033342,FIG_00033342,2512.08589v1,BIOINFO,3,captions/BIOINFO/CAP_00033342.png
CAP_00033343,FIG_00033343,2512.08589v1,BIOINFO,3,captions/BIOINFO/CAP_00033343.png
CAP_00033344,FIG_00033344,2512.08589v1,BIOINFO,5,captions/BIOINFO/CAP_00033344.png
CAP_00033345,FIG_00033345,2512.08589v1,BIOINFO,5,captions/BIOINFO/CAP_00033345.png
CAP_00033346,FIG_00033346,2512.08589v1,BIOINFO,5,captions/BIOINFO/CAP_00033346.png
CAP_00033347,FIG_00033347,2512.08589v1,BIOINFO,7,captions/BIOINFO/CAP_00033347.png
CAP_00033348,FIG_00033348,2512.08589v1,BIOINFO,7,captions/BIOINFO/CAP_00033348.png
CAP_00033349,FIG_00033349,2512.08589v1,BIOINFO,7,captions/BIOINFO/CAP_00033349.png
CAP_00033350,FIG_00033350,2512.08589v1,BIOINFO,7,captions/BIOINFO/CAP_00033350.png
CAP_00033351,FIG_00033351,2512.10991v1,BIOINFO,1,captions/BIOINFO/CAP_00033351.png
CAP_00033352,FIG_00033352,2512.10991v1,BIOINFO,3,captions/BIOINFO/CAP_00033352.png
CAP_00033353,FIG_00033353,2512.10991v1,BIOINFO,8,captions/BIOINFO/CAP_00033353.png
CAP_00033354,FIG_00033354,2512.10991v1,BIOINFO,8,captions/BIOINFO/CAP_00033354.png
CAP_00033355,FIG_00033355,2512.10991v1,BIOINFO,13,captions/BIOINFO/CAP_00033355.png
CAP_00033356,FIG_00033356,2512.10991v1,BIOINFO,14,captions/BIOINFO/CAP_00033356.png
CAP_00033357,FIG_00033357,2512.10991v1,BIOINFO,15,captions/BIOINFO/CAP_00033357.png
CAP_00033358,FIG_00033358,2512.08202v1,BIOINFO,2,captions/BIOINFO/CAP_00033358.png
CAP_00033359,FIG_00033359,2512.08202v1,BIOINFO,2,captions/BIOINFO/CAP_00033359.png
CAP_00033360,FIG_00033360,2512.08202v1,BIOINFO,2,captions/BIOINFO/CAP_00033360.png
CAP_00033361,FIG_00033361,2512.08202v1,BIOINFO,9,captions/BIOINFO/CAP_00033361.png
CAP_00033362,FIG_00033362,2512.08202v1,BIOINFO,9,captions/BIOINFO/CAP_00033362.png
CAP_00033363,FIG_00033363,2512.08202v1,BIOINFO,9,captions/BIOINFO/CAP_00033363.png
CAP_00033364,FIG_00033364,2512.08202v1,BIOINFO,9,captions/BIOINFO/CAP_00033364.png
CAP_00033365,FIG_00033365,2512.08202v1,BIOINFO,9,captions/BIOINFO/CAP_00033365.png
CAP_00033366,FIG_00033366,2512.08087v1,BIOINFO,3,captions/BIOINFO/CAP_00033366.png
CAP_00033367,FIG_00033367,2512.08087v1,BIOINFO,15,captions/BIOINFO/CAP_00033367.png
CAP_00033368,FIG_00033368,2512.08087v1,BIOINFO,19,captions/BIOINFO/CAP_00033368.png
CAP_00033369,FIG_00033369,2512.08087v1,BIOINFO,21,captions/BIOINFO/CAP_00033369.png
CAP_00033370,FIG_00033370,2512.08087v1,BIOINFO,23,captions/BIOINFO/CAP_00033370.png
CAP_00033371,FIG_00033371,2512.08087v1,BIOINFO,25,captions/BIOINFO/CAP_00033371.png
CAP_00033372,FIG_00033372,2512.08087v1,BIOINFO,27,captions/BIOINFO/CAP_00033372.png
CAP_00033373,FIG_00033373,2512.08087v1,BIOINFO,29,captions/BIOINFO/CAP_00033373.png
CAP_00033374,FIG_00033374,2512.08087v1,BIOINFO,30,captions/BIOINFO/CAP_00033374.png
CAP_00033375,FIG_00033375,2512.08087v1,BIOINFO,34,captions/BIOINFO/CAP_00033375.png
CAP_00033376,FIG_00033376,2512.08087v1,BIOINFO,35,captions/BIOINFO/CAP_00033376.png
CAP_00033377,FIG_00033377,2512.08087v1,BIOINFO,36,captions/BIOINFO/CAP_00033377.png
CAP_00033378,FIG_00033378,2512.08087v1,BIOINFO,37,captions/BIOINFO/CAP_00033378.png
CAP_00033379,FIG_00033379,2512.08087v1,BIOINFO,38,captions/BIOINFO/CAP_00033379.png
CAP_00033380,FIG_00033380,2512.08087v1,BIOINFO,39,captions/BIOINFO/CAP_00033380.png
CAP_00033381,FIG_00033381,2512.08074v3,BIOINFO,2,captions/BIOINFO/CAP_00033381.png
CAP_00033382,FIG_00033382,2512.08074v3,BIOINFO,5,captions/BIOINFO/CAP_00033382.png
CAP_00033383,FIG_00033383,2512.07772v1,BIOINFO,17,captions/BIOINFO/CAP_00033383.png
CAP_00033384,FIG_00033384,2512.07772v1,BIOINFO,18,captions/BIOINFO/CAP_00033384.png
CAP_00033385,FIG_00033385,2512.07772v1,BIOINFO,18,captions/BIOINFO/CAP_00033385.png
CAP_00033386,FIG_00033386,2512.07912v1,BIOINFO,2,captions/BIOINFO/CAP_00033386.png
CAP_00033387,FIG_00033387,2512.07912v1,BIOINFO,4,captions/BIOINFO/CAP_00033387.png
CAP_00033388,FIG_00033388,2512.07912v1,BIOINFO,4,captions/BIOINFO/CAP_00033388.png
CAP_00033389,FIG_00033389,2512.07912v1,BIOINFO,4,captions/BIOINFO/CAP_00033389.png
