query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank
20991,21002,FIG_00020992,FIG_00021003,2605.22570v1,2605.22570v1,CV,CV,0.9725695252418518,4
20991,21025,FIG_00020992,FIG_00021026,2605.22570v1,2605.22570v1,CV,CV,0.9634466767311096,5
20991,21031,FIG_00020992,FIG_00021032,2605.22570v1,2605.22570v1,CV,CV,0.9631628394126892,6
20991,21011,FIG_00020992,FIG_00021012,2605.22570v1,2605.22570v1,CV,CV,0.9502658843994141,7
20992,20996,FIG_00020993,FIG_00020997,2605.22570v1,2605.22570v1,CV,CV,0.9879933595657349,1
20992,21006,FIG_00020993,FIG_00021007,2605.22570v1,2605.22570v1,CV,CV,0.9760928153991699,2
20992,21012,FIG_00020993,FIG_00021013,2605.22570v1,2605.22570v1,CV,CV,0.973915696144104,3
20992,21001,FIG_00020993,FIG_00021002,2605.22570v1,2605.22570v1,CV,CV,0.96834397315979,4
20992,21017,FIG_00020993,FIG_00021018,2605.22570v1,2605.22570v1,CV,CV,0.9623838067054749,5
20994,21014,FIG_00020995,FIG_00021015,2605.22570v1,2605.22570v1,CV,CV,0.9744011759757996,1
20994,21004,FIG_00020995,FIG_00021005,2605.22570v1,2605.22570v1,CV,CV,0.97199547290802,2
20994,21010,FIG_00020995,FIG_00021011,2605.22570v1,2605.22570v1,CV,CV,0.9647859930992126,3
20994,21009,FIG_00020995,FIG_00021010,2605.22570v1,2605.22570v1,CV,CV,0.9573095440864563,4
20994,21019,FIG_00020995,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.9569121599197388,5
20994,20995,FIG_00020995,FIG_00020996,2605.22570v1,2605.22570v1,CV,CV,0.9520542025566101,6
20995,21005,FIG_00020996,FIG_00021006,2605.22570v1,2605.22570v1,CV,CV,0.9845611453056335,1
20995,21015,FIG_00020996,FIG_00021016,2605.22570v1,2605.22570v1,CV,CV,0.9732855558395386,2
20995,21024,FIG_00020996,FIG_00021025,2605.22570v1,2605.22570v1,CV,CV,0.9674073457717896,3
20995,21000,FIG_00020996,FIG_00021001,2605.22570v1,2605.22570v1,CV,CV,0.9670741558074951,4
20995,21014,FIG_00020996,FIG_00021015,2605.22570v1,2605.22570v1,CV,CV,0.9664987325668335,5
20995,21010,FIG_00020996,FIG_00021011,2605.22570v1,2605.22570v1,CV,CV,0.9623783230781555,6
20995,21019,FIG_00020996,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.961220920085907,7
20995,21034,FIG_00020996,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9566818475723267,8
20996,21012,FIG_00020997,FIG_00021013,2605.22570v1,2605.22570v1,CV,CV,0.9831629395484924,1
20996,21001,FIG_00020997,FIG_00021002,2605.22570v1,2605.22570v1,CV,CV,0.9780634641647339,2
20996,21006,FIG_00020997,FIG_00021007,2605.22570v1,2605.22570v1,CV,CV,0.9771713018417358,3
20996,21017,FIG_00020997,FIG_00021018,2605.22570v1,2605.22570v1,CV,CV,0.9770234227180481,4
20996,21026,FIG_00020997,FIG_00021027,2605.22570v1,2605.22570v1,CV,CV,0.9567318558692932,5
20996,21021,FIG_00020997,FIG_00021022,2605.22570v1,2605.22570v1,CV,CV,0.9549000859260559,6
20997,20998,FIG_00020998,FIG_00020999,2605.22570v1,2605.22570v1,CV,CV,0.984706699848175,1
20997,21007,FIG_00020998,FIG_00021008,2605.22570v1,2605.22570v1,CV,CV,0.9685666561126709,2
20997,21002,FIG_00020998,FIG_00021003,2605.22570v1,2605.22570v1,CV,CV,0.9615670442581177,3
20998,21007,FIG_00020999,FIG_00021008,2605.22570v1,2605.22570v1,CV,CV,0.9820019006729126,1
20998,21002,FIG_00020999,FIG_00021003,2605.22570v1,2605.22570v1,CV,CV,0.9782042503356934,2
20998,21031,FIG_00020999,FIG_00021032,2605.22570v1,2605.22570v1,CV,CV,0.9745674133300781,3
20998,21025,FIG_00020999,FIG_00021026,2605.22570v1,2605.22570v1,CV,CV,0.9713605642318726,4
20998,21035,FIG_00020999,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.959280788898468,5
20998,21016,FIG_00020999,FIG_00021017,2605.22570v1,2605.22570v1,CV,CV,0.953305721282959,6
21000,21005,FIG_00021001,FIG_00021006,2605.22570v1,2605.22570v1,CV,CV,0.9734251499176025,1
21000,21024,FIG_00021001,FIG_00021025,2605.22570v1,2605.22570v1,CV,CV,0.9665005803108215,2
21000,21015,FIG_00021001,FIG_00021016,2605.22570v1,2605.22570v1,CV,CV,0.964329719543457,3
21000,21014,FIG_00021001,FIG_00021015,2605.22570v1,2605.22570v1,CV,CV,0.96086186170578,4
21000,21010,FIG_00021001,FIG_00021011,2605.22570v1,2605.22570v1,CV,CV,0.9604271650314331,5
21000,21019,FIG_00021001,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.9601709246635437,6
21000,21009,FIG_00021001,FIG_00021010,2605.22570v1,2605.22570v1,CV,CV,0.9552428126335144,7
21000,21030,FIG_00021001,FIG_00021031,2605.22570v1,2605.22570v1,CV,CV,0.950734555721283,8
21001,21017,FIG_00021002,FIG_00021018,2605.22570v1,2605.22570v1,CV,CV,0.9964274168014526,1
21001,21006,FIG_00021002,FIG_00021007,2605.22570v1,2605.22570v1,CV,CV,0.9927030801773071,2
21001,21012,FIG_00021002,FIG_00021013,2605.22570v1,2605.22570v1,CV,CV,0.9897316694259644,3
21001,21026,FIG_00021002,FIG_00021027,2605.22570v1,2605.22570v1,CV,CV,0.9749244451522827,4
21001,21021,FIG_00021002,FIG_00021022,2605.22570v1,2605.22570v1,CV,CV,0.9736745953559875,5
21002,21016,FIG_00021003,FIG_00021017,2605.22570v1,2605.22570v1,CV,CV,0.9822782278060913,1
21002,21031,FIG_00021003,FIG_00021032,2605.22570v1,2605.22570v1,CV,CV,0.9798730611801147,2
21002,21025,FIG_00021003,FIG_00021026,2605.22570v1,2605.22570v1,CV,CV,0.9788507223129272,3
21002,21035,FIG_00021003,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.9787265062332153,4
21002,21007,FIG_00021003,FIG_00021008,2605.22570v1,2605.22570v1,CV,CV,0.97325599193573,5
21002,21020,FIG_00021003,FIG_00021021,2605.22570v1,2605.22570v1,CV,CV,0.9715718030929565,6
21002,21011,FIG_00021003,FIG_00021012,2605.22570v1,2605.22570v1,CV,CV,0.9678876399993896,7
21004,21009,FIG_00021005,FIG_00021010,2605.22570v1,2605.22570v1,CV,CV,0.9847503900527954,1
21004,21033,FIG_00021005,FIG_00021034,2605.22570v1,2605.22570v1,CV,CV,0.9756292104721069,2
21004,21014,FIG_00021005,FIG_00021015,2605.22570v1,2605.22570v1,CV,CV,0.9624675512313843,3
21004,21010,FIG_00021005,FIG_00021011,2605.22570v1,2605.22570v1,CV,CV,0.9571468830108643,4
21004,21019,FIG_00021005,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.9533179998397827,5
21005,21015,FIG_00021006,FIG_00021016,2605.22570v1,2605.22570v1,CV,CV,0.979092538356781,1
21005,21024,FIG_00021006,FIG_00021025,2605.22570v1,2605.22570v1,CV,CV,0.9760766625404358,2
21005,21014,FIG_00021006,FIG_00021015,2605.22570v1,2605.22570v1,CV,CV,0.9713446497917175,3
21005,21019,FIG_00021006,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.965728759765625,4
21005,21010,FIG_00021006,FIG_00021011,2605.22570v1,2605.22570v1,CV,CV,0.9647506475448608,5
21005,21034,FIG_00021006,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9641987085342407,6
21005,21023,FIG_00021006,FIG_00021024,2605.22570v1,2605.22570v1,CV,CV,0.9556862115859985,7
21005,21028,FIG_00021006,FIG_00021029,2605.22570v1,2605.22570v1,CV,CV,0.9554626941680908,8
21006,21017,FIG_00021007,FIG_00021018,2605.22570v1,2605.22570v1,CV,CV,0.988221287727356,1
21006,21012,FIG_00021007,FIG_00021013,2605.22570v1,2605.22570v1,CV,CV,0.9860836267471313,2
21006,21021,FIG_00021007,FIG_00021022,2605.22570v1,2605.22570v1,CV,CV,0.9698047637939453,3
21006,21026,FIG_00021007,FIG_00021027,2605.22570v1,2605.22570v1,CV,CV,0.9689422249794006,4
21007,21031,FIG_00021008,FIG_00021032,2605.22570v1,2605.22570v1,CV,CV,0.9768143892288208,1
21007,21025,FIG_00021008,FIG_00021026,2605.22570v1,2605.22570v1,CV,CV,0.9737997651100159,2
21007,21011,FIG_00021008,FIG_00021012,2605.22570v1,2605.22570v1,CV,CV,0.95897376537323,3
21007,21035,FIG_00021008,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.9580566883087158,4
21009,21033,FIG_00021010,FIG_00021034,2605.22570v1,2605.22570v1,CV,CV,0.9744818210601807,1
21009,21010,FIG_00021010,FIG_00021011,2605.22570v1,2605.22570v1,CV,CV,0.9665185213088989,2
21009,21014,FIG_00021010,FIG_00021015,2605.22570v1,2605.22570v1,CV,CV,0.9613718390464783,3
21009,21019,FIG_00021010,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.9529937505722046,4
21010,21014,FIG_00021011,FIG_00021015,2605.22570v1,2605.22570v1,CV,CV,0.9820261597633362,1
21010,21019,FIG_00021011,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.9644229412078857,2
21010,21023,FIG_00021011,FIG_00021024,2605.22570v1,2605.22570v1,CV,CV,0.9533956050872803,3
21010,21028,FIG_00021011,FIG_00021029,2605.22570v1,2605.22570v1,CV,CV,0.9515987038612366,4
21011,21016,FIG_00021012,FIG_00021017,2605.22570v1,2605.22570v1,CV,CV,0.9620781540870667,1
21011,21035,FIG_00021012,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.9502664804458618,2
21012,21017,FIG_00021013,FIG_00021018,2605.22570v1,2605.22570v1,CV,CV,0.9884355068206787,1
21012,21026,FIG_00021013,FIG_00021027,2605.22570v1,2605.22570v1,CV,CV,0.969429612159729,2
21012,21021,FIG_00021013,FIG_00021022,2605.22570v1,2605.22570v1,CV,CV,0.9692577719688416,3
21014,21019,FIG_00021015,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.9824178218841553,1
21014,21028,FIG_00021015,FIG_00021029,2605.22570v1,2605.22570v1,CV,CV,0.9756461381912231,2
21014,21023,FIG_00021015,FIG_00021024,2605.22570v1,2605.22570v1,CV,CV,0.9727143049240112,3
21014,21015,FIG_00021015,FIG_00021016,2605.22570v1,2605.22570v1,CV,CV,0.9643946886062622,4
21014,21034,FIG_00021015,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9610891938209534,5
21014,21033,FIG_00021015,FIG_00021034,2605.22570v1,2605.22570v1,CV,CV,0.9598758220672607,6
21014,21024,FIG_00021015,FIG_00021025,2605.22570v1,2605.22570v1,CV,CV,0.9559991359710693,7
21015,21034,FIG_00021016,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9778986573219299,1
21015,21024,FIG_00021016,FIG_00021025,2605.22570v1,2605.22570v1,CV,CV,0.9740042090415955,2
21015,21030,FIG_00021016,FIG_00021031,2605.22570v1,2605.22570v1,CV,CV,0.9706594944000244,3
21015,21028,FIG_00021016,FIG_00021029,2605.22570v1,2605.22570v1,CV,CV,0.9687520861625671,4
21015,21023,FIG_00021016,FIG_00021024,2605.22570v1,2605.22570v1,CV,CV,0.9686449766159058,5
21015,21019,FIG_00021016,FIG_00021020,2605.22570v1,2605.22570v1,CV,CV,0.9665750861167908,6
21015,21029,FIG_00021016,FIG_00021030,2605.22570v1,2605.22570v1,CV,CV,0.9649978876113892,7
21016,21020,FIG_00021017,FIG_00021021,2605.22570v1,2605.22570v1,CV,CV,0.9730973243713379,1
21016,21035,FIG_00021017,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.9729111790657043,2
21016,21031,FIG_00021017,FIG_00021032,2605.22570v1,2605.22570v1,CV,CV,0.9553688168525696,3
21016,21025,FIG_00021017,FIG_00021026,2605.22570v1,2605.22570v1,CV,CV,0.9531958103179932,4
21017,21026,FIG_00021018,FIG_00021027,2605.22570v1,2605.22570v1,CV,CV,0.975193440914154,1
21017,21021,FIG_00021018,FIG_00021022,2605.22570v1,2605.22570v1,CV,CV,0.9728180170059204,2
21019,21028,FIG_00021020,FIG_00021029,2605.22570v1,2605.22570v1,CV,CV,0.9920557737350464,1
21019,21023,FIG_00021020,FIG_00021024,2605.22570v1,2605.22570v1,CV,CV,0.9863320589065552,2
21019,21034,FIG_00021020,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.979515790939331,3
21019,21033,FIG_00021020,FIG_00021034,2605.22570v1,2605.22570v1,CV,CV,0.9756910800933838,4
21019,21024,FIG_00021020,FIG_00021025,2605.22570v1,2605.22570v1,CV,CV,0.9737230539321899,5
21019,21030,FIG_00021020,FIG_00021031,2605.22570v1,2605.22570v1,CV,CV,0.958359956741333,6
21019,21029,FIG_00021020,FIG_00021030,2605.22570v1,2605.22570v1,CV,CV,0.9578724503517151,7
21020,21035,FIG_00021021,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.9919725656509399,1
21020,21031,FIG_00021021,FIG_00021032,2605.22570v1,2605.22570v1,CV,CV,0.974941074848175,2
21020,21025,FIG_00021021,FIG_00021026,2605.22570v1,2605.22570v1,CV,CV,0.9734519720077515,3
21021,21026,FIG_00021022,FIG_00021027,2605.22570v1,2605.22570v1,CV,CV,0.9967385530471802,1
21023,21028,FIG_00021024,FIG_00021029,2605.22570v1,2605.22570v1,CV,CV,0.990767240524292,1
21023,21034,FIG_00021024,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9807738661766052,2
21023,21033,FIG_00021024,FIG_00021034,2605.22570v1,2605.22570v1,CV,CV,0.9657379388809204,3
21023,21024,FIG_00021024,FIG_00021025,2605.22570v1,2605.22570v1,CV,CV,0.9603532552719116,4
21023,21030,FIG_00021024,FIG_00021031,2605.22570v1,2605.22570v1,CV,CV,0.9524198770523071,5
21024,21034,FIG_00021025,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9750929474830627,1
21024,21030,FIG_00021025,FIG_00021031,2605.22570v1,2605.22570v1,CV,CV,0.9730366468429565,2
21024,21028,FIG_00021025,FIG_00021029,2605.22570v1,2605.22570v1,CV,CV,0.9704510569572449,3
21024,21029,FIG_00021025,FIG_00021030,2605.22570v1,2605.22570v1,CV,CV,0.9700765609741211,4
21025,21031,FIG_00021026,FIG_00021032,2605.22570v1,2605.22570v1,CV,CV,0.9924831390380859,1
21025,21035,FIG_00021026,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.9839145541191101,2
21028,21034,FIG_00021029,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.981827437877655,1
21028,21033,FIG_00021029,FIG_00021034,2605.22570v1,2605.22570v1,CV,CV,0.972069501876831,2
21028,21030,FIG_00021029,FIG_00021031,2605.22570v1,2605.22570v1,CV,CV,0.9644689559936523,3
21028,21029,FIG_00021029,FIG_00021030,2605.22570v1,2605.22570v1,CV,CV,0.9628090858459473,4
21029,21030,FIG_00021030,FIG_00021031,2605.22570v1,2605.22570v1,CV,CV,0.9957081079483032,1
21029,21034,FIG_00021030,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9664167165756226,2
21030,21034,FIG_00021031,FIG_00021035,2605.22570v1,2605.22570v1,CV,CV,0.9674527645111084,1
21031,21035,FIG_00021032,FIG_00021036,2605.22570v1,2605.22570v1,CV,CV,0.9848344326019287,1
21042,25703,FIG_00021043,FIG_00025704,2605.22563v1,2605.12236v1,CV,ROBOTICS,0.9650636911392212,1
21042,25787,FIG_00021043,FIG_00025788,2605.22563v1,2605.16395v1,CV,ROBOTICS,0.9586787223815918,2
21042,24393,FIG_00021043,FIG_00024394,2605.22563v1,2605.15971v2,CV,ROBOTICS,0.9573683738708496,3
21042,22048,FIG_00021043,FIG_00022049,2605.22563v1,2605.24225v1,CV,ROBOTICS,0.9564394950866699,4
21042,22047,FIG_00021043,FIG_00022048,2605.22563v1,2605.24225v1,CV,ROBOTICS,0.9561089873313904,5
21053,21054,FIG_00021054,FIG_00021055,2605.22552v1,2605.22552v1,CV,CV,0.9980555772781372,1
21067,33831,FIG_00021068,FIG_00033832,2605.28736v1,2512.00586v1,ROBOTICS,BIOINFO,0.9528713226318359,1
21084,21085,FIG_00021085,FIG_00021086,2605.28486v1,2605.28486v1,ROBOTICS,ROBOTICS,0.9619989991188049,1
21106,21107,FIG_00021107,FIG_00021108,2605.28367v3,2605.28367v3,ROBOTICS,ROBOTICS,0.9664298295974731,1
21106,21739,FIG_00021107,FIG_00021740,2605.28367v3,2605.25170v1,ROBOTICS,ROBOTICS,0.9625000953674316,2
21106,25164,FIG_00021107,FIG_00025165,2605.28367v3,2605.23972v1,ROBOTICS,ROBOTICS,0.9605200290679932,3
21106,30477,FIG_00021107,FIG_00030478,2605.28367v3,2603.26544v1,ROBOTICS,BIOINFO,0.9558111429214478,4
21106,23446,FIG_00021107,FIG_00023447,2605.28367v3,2605.19255v1,ROBOTICS,ROBOTICS,0.9539066553115845,5
21106,32239,FIG_00021107,FIG_00032240,2605.28367v3,2601.14183v2,ROBOTICS,BIOINFO,0.9508887529373169,6
21107,34950,FIG_00021108,FIG_00034951,2605.28367v3,2605.28361v1,ROBOTICS,SIGNAL,0.950487494468689,1
21108,21109,FIG_00021109,FIG_00021110,2605.28362v1,2605.28362v1,ROBOTICS,ROBOTICS,0.9983499050140381,1
21114,30904,FIG_00021115,FIG_00030905,2605.28362v1,2603.08345v1,ROBOTICS,BIOINFO,0.9615817070007324,1
21114,22519,FIG_00021115,FIG_00022520,2605.28362v1,2605.21932v1,ROBOTICS,ROBOTICS,0.9592695832252502,2
21114,21329,FIG_00021115,FIG_00021330,2605.28362v1,2605.27180v1,ROBOTICS,ROBOTICS,0.9551020860671997,3
21114,34787,FIG_00021115,FIG_00034788,2605.28362v1,2605.29950v1,ROBOTICS,SIGNAL,0.9520565271377563,4
21129,21130,FIG_00021130,FIG_00021131,2605.28279v1,2605.28279v1,ROBOTICS,ROBOTICS,0.9685794115066528,1
21151,21152,FIG_00021152,FIG_00021153,2605.28172v1,2605.28172v1,ROBOTICS,ROBOTICS,0.998592734336853,1
21163,23493,FIG_00021164,FIG_00023494,2605.28154v1,2605.19138v2,ROBOTICS,ROBOTICS,0.9576132893562317,1
21174,21175,FIG_00021175,FIG_00021176,2605.28097v1,2605.28097v1,ROBOTICS,ROBOTICS,0.9770753383636475,1
21185,21187,FIG_00021186,FIG_00021188,2605.28092v1,2605.28092v1,ROBOTICS,ROBOTICS,0.9585986137390137,1
21186,21189,FIG_00021187,FIG_00021190,2605.28092v1,2605.28092v1,ROBOTICS,ROBOTICS,0.9780312180519104,1
21187,24901,FIG_00021188,FIG_00024902,2605.28092v1,2605.14526v1,ROBOTICS,ROBOTICS,0.9526501297950745,1
21187,32223,FIG_00021188,FIG_00032224,2605.28092v1,2601.14183v2,ROBOTICS,BIOINFO,0.9507641792297363,2
21187,32218,FIG_00021188,FIG_00032219,2605.28092v1,2601.14183v2,ROBOTICS,BIOINFO,0.9502827525138855,3
21196,21197,FIG_00021197,FIG_00021198,2605.28087v1,2605.28087v1,ROBOTICS,ROBOTICS,0.9650763273239136,1
21205,31369,FIG_00021206,FIG_00031370,2605.28033v1,2603.06618v1,ROBOTICS,BIOINFO,0.9652854204177856,1
21205,34154,FIG_00021206,FIG_00034155,2605.28033v1,2511.17662v1,ROBOTICS,BIOINFO,0.9613959193229675,2
21205,23824,FIG_00021206,FIG_00023825,2605.28033v1,2605.18045v1,ROBOTICS,ROBOTICS,0.9587639570236206,3
21205,25491,FIG_00021206,FIG_00025492,2605.28033v1,2605.12771v1,ROBOTICS,ROBOTICS,0.9570424556732178,4
21205,29251,FIG_00021206,FIG_00029252,2605.28033v1,2605.11258v1,ROBOTICS,BIOINFO,0.9561982154846191,5
21212,21213,FIG_00021213,FIG_00021214,2605.27972v1,2605.27972v1,ROBOTICS,ROBOTICS,0.9900349974632263,1
21236,24901,FIG_00021237,FIG_00024902,2605.27917v1,2605.14526v1,ROBOTICS,ROBOTICS,0.9586927890777588,1
21236,23605,FIG_00021237,FIG_00023606,2605.27917v1,2605.19009v1,ROBOTICS,ROBOTICS,0.9554169178009033,2
21263,21266,FIG_00021264,FIG_00021267,2605.27759v1,2605.27759v1,ROBOTICS,ROBOTICS,0.9548728466033936,1
21266,31896,FIG_00021267,FIG_00031897,2605.27759v1,2602.01751v2,ROBOTICS,BIOINFO,0.9561172723770142,1
21285,21286,FIG_00021286,FIG_00021287,2605.27539v1,2605.27539v1,ROBOTICS,ROBOTICS,0.9995503425598145,1
21285,33889,FIG_00021286,FIG_00033890,2605.27539v1,2512.00283v3,ROBOTICS,BIOINFO,0.9590886831283569,2
21285,33118,FIG_00021286,FIG_00033119,2605.27539v1,2512.13935v1,ROBOTICS,BIOINFO,0.9519549608230591,3
21286,33889,FIG_00021287,FIG_00033890,2605.27539v1,2512.00283v3,ROBOTICS,BIOINFO,0.9590219259262085,1
21286,33118,FIG_00021287,FIG_00033119,2605.27539v1,2512.13935v1,ROBOTICS,BIOINFO,0.9546775817871094,2
21289,31369,FIG_00021290,FIG_00031370,2605.27533v1,2603.06618v1,ROBOTICS,BIOINFO,0.9678511619567871,1
21291,29254,FIG_00021292,FIG_00029255,2605.27533v1,2605.11258v1,ROBOTICS,BIOINFO,0.9622288942337036,1
21291,29252,FIG_00021292,FIG_00029253,2605.27533v1,2605.11258v1,ROBOTICS,BIOINFO,0.9607524275779724,2
21291,29250,FIG_00021292,FIG_00029251,2605.27533v1,2605.11258v1,ROBOTICS,BIOINFO,0.9539070129394531,3
21292,23605,FIG_00021293,FIG_00023606,2605.27533v1,2605.19009v1,ROBOTICS,ROBOTICS,0.9709874391555786,1
21292,28541,FIG_00021293,FIG_00028542,2605.27533v1,2601.10070v1,ROBOTICS,IMAGING,0.9633793234825134,2
21292,29216,FIG_00021293,FIG_00029217,2605.27533v1,2605.13897v1,ROBOTICS,BIOINFO,0.9632772207260132,3
21292,24530,FIG_00021293,FIG_00024531,2605.27533v1,2605.15713v1,ROBOTICS,ROBOTICS,0.9627407789230347,4
21292,33079,FIG_00021293,FIG_00033080,2605.27533v1,2512.15837v1,ROBOTICS,BIOINFO,0.9618085622787476,5
21292,22406,FIG_00021293,FIG_00022407,2605.27533v1,2605.22206v1,ROBOTICS,ROBOTICS,0.9530051946640015,6
21307,31477,FIG_00021308,FIG_00031478,2605.27491v1,2602.13398v1,ROBOTICS,BIOINFO,0.9500446915626526,1
21320,21321,FIG_00021321,FIG_00021322,2605.27491v1,2605.27491v1,ROBOTICS,ROBOTICS,0.9965497851371765,1
21322,21323,FIG_00021323,FIG_00021324,2605.27491v1,2605.27491v1,ROBOTICS,ROBOTICS,0.9954686164855957,1
21324,21325,FIG_00021325,FIG_00021326,2605.27491v1,2605.27491v1,ROBOTICS,ROBOTICS,0.9904756546020508,1
21329,27754,FIG_00021330,FIG_00027755,2605.27180v1,2601.20769v2,ROBOTICS,IMAGING,0.9554896354675293,1
21329,22519,FIG_00021330,FIG_00022520,2605.27180v1,2605.21932v1,ROBOTICS,ROBOTICS,0.9550120830535889,2
21342,21343,FIG_00021343,FIG_00021344,2605.27114v2,2605.27114v2,ROBOTICS,ROBOTICS,0.996850848197937,1
21349,29709,FIG_00021350,FIG_00029710,2605.27114v2,2604.26498v2,ROBOTICS,BIOINFO,0.9590855836868286,1
21349,33118,FIG_00021350,FIG_00033119,2605.27114v2,2512.13935v1,ROBOTICS,BIOINFO,0.9533931016921997,2
21349,24745,FIG_00021350,FIG_00024746,2605.27114v2,2605.15157v2,ROBOTICS,ROBOTICS,0.9531653523445129,3
21349,28986,FIG_00021350,FIG_00028987,2605.27114v2,2605.18588v1,ROBOTICS,BIOINFO,0.9531584978103638,4
21349,33889,FIG_00021350,FIG_00033890,2605.27114v2,2512.00283v3,ROBOTICS,BIOINFO,0.9526052474975586,5
21350,29250,FIG_00021351,FIG_00029251,2605.27114v2,2605.11258v1,ROBOTICS,BIOINFO,0.9555944204330444,1
21350,29155,FIG_00021351,FIG_00029156,2605.27114v2,2605.14998v2,ROBOTICS,BIOINFO,0.9538531303405762,2
21350,29254,FIG_00021351,FIG_00029255,2605.27114v2,2605.11258v1,ROBOTICS,BIOINFO,0.9532482624053955,3
21350,29252,FIG_00021351,FIG_00029253,2605.27114v2,2605.11258v1,ROBOTICS,BIOINFO,0.9517313241958618,4
21350,23485,FIG_00021351,FIG_00023486,2605.27114v2,2605.19138v2,ROBOTICS,ROBOTICS,0.9500451683998108,5
21352,21353,FIG_00021353,FIG_00021354,2605.27046v1,2605.27046v1,ROBOTICS,ROBOTICS,0.9989162087440491,1
21357,29022,FIG_00021358,FIG_00029023,2605.27046v1,2605.17899v1,ROBOTICS,BIOINFO,0.9552587270736694,1
21374,33542,FIG_00021375,FIG_00033543,2605.26974v2,2512.04393v2,ROBOTICS,BIOINFO,0.9522200226783752,1
21374,24485,FIG_00021375,FIG_00024486,2605.26974v2,2605.15782v1,ROBOTICS,ROBOTICS,0.951529324054718,2
21381,21382,FIG_00021382,FIG_00021383,2605.26936v1,2605.26936v1,ROBOTICS,ROBOTICS,0.9945321679115295,1
21404,21405,FIG_00021405,FIG_00021406,2605.26856v1,2605.26856v1,ROBOTICS,ROBOTICS,0.9964841604232788,1
21407,22424,FIG_00021408,FIG_00022425,2605.26828v1,2605.22164v1,ROBOTICS,ROBOTICS,0.9585531949996948,1
21407,33077,FIG_00021408,FIG_00033078,2605.26828v1,2512.15837v1,ROBOTICS,BIOINFO,0.9501035809516907,2
21416,21417,FIG_00021417,FIG_00021418,2605.26782v1,2605.26782v1,ROBOTICS,ROBOTICS,0.9526538848876953,1
21441,22760,FIG_00021442,FIG_00022761,2605.26648v1,2605.21138v1,ROBOTICS,ROBOTICS,0.9645981788635254,1
21441,24185,FIG_00021442,FIG_00024186,2605.26648v1,2605.16870v1,ROBOTICS,ROBOTICS,0.9639780521392822,2
21441,33918,FIG_00021442,FIG_00033919,2605.26648v1,2511.23114v1,ROBOTICS,BIOINFO,0.9553953409194946,3
21441,33916,FIG_00021442,FIG_00033917,2605.26648v1,2511.23114v1,ROBOTICS,BIOINFO,0.9549757242202759,4
21441,33914,FIG_00021442,FIG_00033915,2605.26648v1,2511.23114v1,ROBOTICS,BIOINFO,0.9526997208595276,5
21441,23897,FIG_00021442,FIG_00023898,2605.26648v1,2605.17681v1,ROBOTICS,ROBOTICS,0.9516938924789429,6
21441,33948,FIG_00021442,FIG_00033949,2605.26648v1,2511.22145v1,ROBOTICS,BIOINFO,0.9500970244407654,7
21452,21453,FIG_00021453,FIG_00021454,2605.26637v1,2605.26637v1,ROBOTICS,ROBOTICS,0.9947152137756348,1
21461,21462,FIG_00021462,FIG_00021463,2605.26637v1,2605.26637v1,ROBOTICS,ROBOTICS,0.9925934076309204,1
21466,21468,FIG_00021467,FIG_00021469,2605.26637v1,2605.26637v1,ROBOTICS,ROBOTICS,0.9756408929824829,1
21466,21467,FIG_00021467,FIG_00021468,2605.26637v1,2605.26637v1,ROBOTICS,ROBOTICS,0.9540146589279175,2
21473,23021,FIG_00021474,FIG_00023022,2605.26627v1,2605.20566v1,ROBOTICS,ROBOTICS,0.964625895023346,1
21473,22406,FIG_00021474,FIG_00022407,2605.26627v1,2605.22206v1,ROBOTICS,ROBOTICS,0.9579005241394043,2
21473,27325,FIG_00021474,FIG_00027326,2605.26627v1,2605.07003v1,ROBOTICS,ROBOTICS,0.957480251789093,3
